name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
Mahindra,2014,12.542544882151386,100000,Diesel,Individual,Manual,First Owner,14.0,2489.0,95.0,8.0
Renault,2013,12.959844447906553,152186,Diesel,Dealer,Manual,Second Owner,20.45,1461.0,83.8,5.0
Hyundai,2013,12.594730635321957,82246,Petrol,Dealer,Manual,First Owner,20.36,1197.0,78.9,5.0
Maruti,2016,13.199324418540456,20000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0
Maruti,2017,13.533147646990093,40000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0
Toyota,2011,13.38472764187182,89580,Diesel,Dealer,Manual,Second Owner,12.8,2494.0,102.0,8.0
Toyota,2011,13.217673557208654,250000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,7.0
Toyota,2011,13.217673557208654,250000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,7.0
Ford,2019,13.422467969854667,2789,Petrol,Dealer,Manual,First Owner,18.16,1196.0,86.8,5.0
Ford,2018,13.458835614025542,35278,Diesel,Dealer,Manual,First Owner,23.8,1499.0,98.97,5.0
Ford,2018,13.58609739363647,2860,Diesel,Dealer,Manual,First Owner,23.8,1499.0,98.97,5.0
Toyota,2010,13.151922179645874,200000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,7.0
Mahindra,2018,13.017002861746503,20000,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,6.0
Hyundai,2008,11.951180395901384,60000,Petrol,Individual,Manual,Third Owner,15.0,1086.0,66.6,5.0
Toyota,2011,12.765688433465597,100000,Diesel,Individual,Manual,Second Owner,23.59,1364.0,67.1,5.0
Ford,2011,12.429216196844383,78562,Diesel,Dealer,Manual,First Owner,20.0,1399.0,68.0,5.0
Hyundai,2011,13.017002861746503,96000,Diesel,Individual,Manual,Fourth & Above Owner,22.32,1582.0,126.32,5.0
Hyundai,2011,13.017002861746503,96000,Diesel,Individual,Manual,Fourth & Above Owner,22.32,1582.0,126.32,5.0
Maruti,2003,10.92592049446542,36088,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0
Hyundai,2014,12.948009990259552,50000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0
Toyota,2012,12.66032791780777,100000,Diesel,Individual,Manual,First Owner,19.3,1248.0,82.4,
Maruti,2018,13.527828485512494,40000,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5.0
Datsun,2020,13.017002861746503,10000,Petrol,Individual,Manual,First Owner,19.02,1198.0,67.05,5.0
Maruti,2008,12.072541252905651,60000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,5.0
Hyundai,2019,13.38472764187182,10000,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0
Maruti,2018,13.864300722133706,10000,Diesel,Individual,Manual,First Owner,25.47,1248.0,88.5,7.0
Hyundai,2011,12.834681304952548,35000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0
Hyundai,2014,13.9108207377686,80000,Diesel,Individual,Manual,First Owner,14.74,2199.0,194.3,7.0
Mahindra,2019,14.253765488895429,28000,Diesel,Individual,Manual,First Owner,15.1,2179.0,152.87,7.0
Ford,2017,13.337474757021274,35000,Diesel,Individual,Manual,First Owner,24.29,1498.0,99.0,5.0
Jeep,2017,14.228282241254878,32000,Diesel,Individual,Manual,First Owner,16.3,1956.0,170.0,5.0
Maruti,2003,11.813030057420567,40000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0
Hyundai,2011,12.834681304952548,35000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0
Renault,2019,12.676076274775909,10000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0
Mahindra,2019,14.316285845876763,25000,Diesel,Individual,Automatic,Second Owner,15.1,2179.0,152.87,7.0
Maruti,2016,12.676076274775909,50000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0
Maruti,2012,12.89921982609012,129000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0
Mahindra,2015,13.710150042306449,100000,Diesel,Individual,Automatic,Second Owner,16.0,2179.0,140.0,7.0
Maruti,2018,12.644327576461329,30000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0
Tata,2018,13.296316684527767,28000,Petrol,Individual,Manual,Second Owner,17.0,1198.0,108.5,5.0
Maruti,2017,13.592367006650065,60000,Diesel,Individual,Manual,First Owner,23.65,1248.0,88.5,5.0
Mahindra,2013,12.765688433465597,70000,Petrol,Individual,Manual,First Owner,13.87,1598.0,86.0,5.0
Tata,2013,12.524526376648708,110000,Diesel,Individual,Manual,First Owner,19.1,1405.0,70.0,5.0
Maruti,2019,12.948009990259552,10000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0
Hyundai,2008,12.429216196844383,110000,Diesel,Individual,Manual,Second Owner,18.1,1493.0,110.0,5.0
Maruti,2007,12.429216196844383,100000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,5.0
Mahindra,2008,12.577636201962656,120000,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,8.0
Hyundai,2016,13.17115354157376,60000,Petrol,Individual,Automatic,First Owner,16.9,1197.0,82.0,5.0
Mahindra,2008,12.429216196844383,110000,Diesel,Individual,Manual,Third Owner,10.5,2609.0,120.0,7.0
Hyundai,2007,11.407564949312402,64000,Petrol,Individual,Manual,First Owner,19.3,1248.0,82.4,
Maruti,2017,12.971540487669746,10000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0
Maruti,2017,13.353475098367715,35000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5.0
Tata,2018,13.217673557208654,23000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5.0
Maruti,2019,13.353475098367715,15000,Diesel,Individual,Manual,Second Owner,28.4,1248.0,74.0,5.0
Mahindra,2018,13.652991628466498,20000,Diesel,Individual,Manual,First Owner,18.49,2179.0,120.0,9.0
Mahindra,2011,13.028052697933088,90000,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,7.0
Mahindra,2011,13.005829561148378,90000,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,7.0
Hyundai,2013,12.821258284620408,80000,Diesel,Individual,Manual,First Owner,21.9,1396.0,88.76,5.0
Hyundai,2016,13.122363377404328,50000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0
Tata,2005,11.461632170582678,50000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,82.4,
Tata,2012,11.84939770159144,185000,Diesel,Individual,Manual,Second Owner,19.4,1405.0,70.0,5.0
Maruti,2019,13.217673557208654,40000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0
Renault,2017,12.611537753638338,30000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0
Tata,2011,11.918390573078392,120000,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,5.0
Maruti,2011,12.345830240069793,500000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0
Mahindra,2017,13.687677186454389,46000,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,7.0
Toyota,2011,13.710150042306449,120000,Diesel,Individual,Manual,First Owner,11.5,2982.0,171.0,7.0
Mahindra,2015,13.487006490992238,80000,Diesel,Individual,Manual,First Owner,15.4,2523.0,75.0,9.0
Hyundai,2016,13.217673557208654,90000,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,5.0
Mahindra,2015,13.487006490992238,90000,Diesel,Individual,Manual,First Owner,15.4,2523.0,75.0,9.0
Hyundai,2006,11.156250521031495,80000,Petrol,Individual,Manual,Second Owner,19.3,1248.0,82.4,
Maruti,2016,13.190022025878143,70000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0
Hyundai,2015,12.676076274775909,91000,Diesel,Individual,Manual,Third Owner,24.4,1120.0,71.0,5.0
Hyundai,2015,13.122363377404328,90000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0
Maruti,2014,13.17115354157376,110000,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.76,7.0
Renault,2019,12.301382825334498,90000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0
Tata,2018,12.765688433465597,50000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0
Mahindra,2016,13.180632285528304,60000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0
Maruti,2013,12.2783933071098,35000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0
Volkswagen,2012,12.721885810807203,100000,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,5.0
Hyundai,2015,12.676076274775909,90000,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.0,5.0
Ford,2011,11.813030057420567,120000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0
Maruti,2009,12.072541252905651,95000,Petrol,Individual,Manual,Second Owner,19.0,998.0,66.1,5.0
Mahindra,2017,13.592367006650065,35000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0
Tata,2007,11.26446410567173,38000,Petrol,Individual,Manual,Second Owner,15.3,1193.0,65.3,5.0
Honda,2014,13.244581010128577,56000,Petrol,Individual,Manual,Second Owner,17.4,1497.0,117.3,5.0
Hyundai,2017,13.262125319779487,50000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0
Hyundai,2014,12.043553716032399,70000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0
Maruti,2014,12.43320423404224,30000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0
Mahindra,2015,13.764217263576723,188000,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7.0
Honda,2014,13.38472764187182,60000,Petrol,Individual,Manual,First Owner,17.8,1497.0,117.3,5.0
Tata,2013,13.217673557208654,133000,Diesel,Individual,Manual,First Owner,14.0,2179.0,138.1,7.0
Toyota,2010,13.38472764187182,160000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,7.0
Mahindra,2013,13.592367006650065,150000,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7.0
Maruti,2020,12.43320423404224,30000,Petrol,Individual,Manual,First Owner,22.05,796.0,47.3,5.0
Maruti,2013,12.043553716032399,60000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0
Tata,2013,12.429216196844383,30000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,5.0
Chevrolet,2014,12.65075846679162,80000,Petrol,Individual,Manual,First Owner,13.7,1399.0,98.82,7.0
Maruti,2014,12.429216196844383,20000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0
Hyundai,2013,12.206072645530174,80000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0
Mahindra,2016,13.415032991367148,73000,Diesel,Individual,Manual,First Owner,15.4,2523.0,75.0,7.0
Hyundai,2017,12.506177237980511,50000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0
Mahindra,2012,12.793859310432293,200000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0
Maruti,2018,13.353475098367715,46000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0
Maruti,2003,10.92592049446542,36088,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0
Mahindra,2018,12.89921982609012,50000,Diesel,Individual,Manual,First Owner,23.5,909.0,45.0,8.0
Hyundai,2014,12.948009990259552,50000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0
Maruti,2018,13.546323068148657,25000,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5.0
Mahindra,2019,13.473020249017498,30000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0
Tata,2018,14.269765830241871,30000,Diesel,Individual,Manual,First Owner,17.6,2179.0,153.86,7.0
Force,2018,13.864300722133706,13000,Diesel,Individual,Manual,First Owner,17.0,2200.0,139.01,7.0
Maruti,2019,13.815510557964274,15000,Petrol,Individual,Manual,First Owner,19.01,1462.0,103.2,6.0
Maruti,2017,13.38472764187182,44000,Diesel,Dealer,Manual,First Owner,23.65,1248.0,88.5,5.0
Ford,2015,13.304684934198283,63000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5.0
Mahindra,2016,13.142164043914272,110000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0
Hyundai,2017,13.321214236149494,14000,Petrol,Individual,Manual,First Owner,19.1,1197.0,82.0,5.0
Maruti,2017,12.644327576461329,35000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0
Mahindra,2016,13.487006490992238,35000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0
Tata,2012,11.970350312009105,110000,Diesel,Individual,Manual,Second Owner,19.09,1396.0,69.0,5.0
Tata,2011,12.072541252905651,85700,Diesel,Individual,Manual,Second Owner,17.0,1405.0,70.0,5.0
Maruti,2010,12.287652632522597,120000,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.9,5.0
Honda,2013,13.091902108061824,50000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0
Toyota,2012,12.66032791780777,100000,Diesel,Individual,Manual,First Owner,19.3,1248.0,82.4,
Hyundai,2016,13.217673557208654,35000,Diesel,Individual,Manual,First Owner,24.4,1120.0,71.0,5.0
Maruti,2012,12.542544882151386,70000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,85.8,5.0
Ford,2013,12.765688433465597,90000,Petrol,Individual,Manual,First Owner,14.09,1596.0,99.6,5.0
Mahindra,2017,13.955272500339433,42000,Diesel,Individual,Manual,Second Owner,16.0,2179.0,140.0,7.0
Hyundai,2016,12.948009990259552,30000,Petrol,Individual,Manual,Second Owner,18.9,1197.0,82.0,5.0
Maruti,2017,13.604789526648622,80000,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5.0
Hyundai,2011,12.577636201962656,90000,Petrol,Individual,Manual,Third Owner,17.0,1197.0,80.0,5.0
Chevrolet,2012,12.100712129872347,60000,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,5.0
Maruti,2010,11.982929094215963,162000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0
Tata,2017,11.097410021008562,70000,Petrol,Individual,Manual,Third Owner,23.9,624.0,37.48,4.0
Maruti,2015,12.818551923022664,20000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0
Tata,2012,12.611537753638338,80000,Diesel,Individual,Manual,Second Owner,13.93,2179.0,138.1,7.0
Mahindra,2008,12.765688433465597,90000,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,7.0
Hyundai,2008,12.301382825334498,120000,Petrol,Individual,Automatic,Second Owner,19.2,1197.0,80.0,5.0
Chevrolet,2005,11.982929094215963,220000,Diesel,Individual,Manual,First Owner,14.8,2499.0,80.0,10.0
Maruti,2009,12.30591798049989,100000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,5.0
Tata,2017,12.89921982609012,35000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0
Toyota,2004,12.429216196844383,120000,Petrol,Individual,Manual,Second Owner,13.4,2362.0,164.7,5.0
Mahindra,2011,12.873902018105829,120000,Diesel,Individual,Manual,Fourth & Above Owner,13.6,2523.0,63.0,7.0
Maruti,2012,12.154779351142624,110000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0
Renault,2017,12.611537753638338,60000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0
Hyundai,2017,13.527828485512494,27000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0
Maruti,2016,13.38472764187182,50000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0
Honda,2018,13.36138027787483,40000,Petrol,Individual,Manual,First Owner,17.8,1198.0,86.7,5.0
Hyundai,2013,13.16158409055761,88000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0
Mahindra,2020,14.22097566607244,50000,Diesel,Individual,Manual,First Owner,16.36,2179.0,140.0,7.0
Hyundai,2012,12.936033799212835,80000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0
Hyundai,2019,13.458835614025542,60000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.76,5.0
Maruti,2017,13.091902108061824,26000,Petrol,Individual,Manual,Second Owner,21.21,1197.0,81.8,5.0
Ford,2007,11.695247021764184,80000,Petrol,Individual,Manual,Second Owner,16.6,1388.0,68.0,5.0
Hyundai,2014,12.301382825334498,60000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0
Hyundai,2014,12.676076274775909,80000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0
Maruti,2011,12.834681304952548,90000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0
Hyundai,2012,12.994530005894443,80000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0
Hyundai,2019,13.217673557208654,15000,Petrol,Individual,Automatic,First Owner,18.9,1197.0,81.86,5.0
Maruti,2017,13.369223455335854,35000,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,5.0
Toyota,2014,12.948009990259552,120000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,5.0
Hyundai,2016,12.706847933442663,63000,Diesel,Individual,Manual,Third Owner,24.0,1120.0,70.0,5.0
Volkswagen,2019,13.592367006650065,25000,Diesel,Individual,Manual,First Owner,21.66,1498.0,108.62,5.0
Maruti,2011,12.388394202324129,64500,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0
Mahindra,2016,12.793859310432293,100000,Diesel,Individual,Manual,Second Owner,25.32,1198.0,77.0,6.0
Hyundai,2017,13.527828485512494,40000,Diesel,Individual,Manual,First Owner,23.9,1582.0,126.2,5.0
Hyundai,2017,13.253391639810733,15000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.83,5.0
Toyota,2015,13.017002861746503,25000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,5.0
Maruti,2016,12.506177237980511,82000,Petrol,Individual,Manual,Third Owner,18.5,1197.0,85.8,5.0
Maruti,2012,13.038979594549872,87000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0
Maruti,2015,12.388394202324129,80000,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,5.0
Renault,2012,12.676076274775909,110000,Diesel,Individual,Manual,Third Owner,19.01,1461.0,108.45,5.0
Tata,2011,11.911701584927597,148000,Diesel,Individual,Manual,Second Owner,21.12,1248.0,88.8,5.0
Mahindra,2018,14.22097566607244,40000,Diesel,Individual,Manual,First Owner,16.36,2179.0,140.0,7.0
Hyundai,2011,12.100712129872347,70000,Petrol,Individual,Manual,First Owner,16.36,1495.0,93.7,5.0
Maruti,2008,11.082142548877775,40000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0
Tata,2010,11.77528972943772,120000,Diesel,Individual,Manual,First Owner,17.0,1405.0,70.0,5.0
Ford,2012,12.706847933442663,60000,Diesel,Individual,Manual,First Owner,17.8,1399.0,67.0,5.0
Tata,2011,12.154779351142624,90000,Diesel,Dealer,Manual,First Owner,18.8,1248.0,90.0,5.0
Maruti,2014,13.124361380067002,68000,Diesel,Dealer,Manual,First Owner,22.9,1248.0,74.0,5.0
Honda,2017,13.304684934198283,24500,Diesel,Dealer,Manual,First Owner,25.8,1498.0,98.6,5.0
Mahindra,2012,13.253391639810733,77000,Diesel,Dealer,Manual,Second Owner,15.1,2179.0,140.0,7.0
Honda,2015,13.017002861746503,85000,Diesel,Dealer,Manual,First Owner,25.8,1498.0,98.6,5.0
Toyota,2011,12.560244459250788,45500,Petrol,Dealer,Manual,First Owner,16.78,1496.0,88.73,5.0
Maruti,2014,13.102160670086809,67000,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,5.0
Maruti,2014,13.122363377404328,77000,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,5.0
Hyundai,2016,12.524526376648708,47000,Petrol,Dealer,Manual,First Owner,21.1,814.0,55.2,5.0
Tata,2017,12.994530005894443,57000,Petrol,Dealer,Manual,First Owner,23.84,1199.0,84.48,5.0
Hyundai,2018,13.623138665316818,71500,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.73,5.0
Toyota,2012,12.926348493478372,110000,Diesel,Dealer,Manual,First Owner,23.59,1364.0,67.04,5.0
Maruti,2013,13.060487973686241,82000,Diesel,Dealer,Manual,Second Owner,26.59,1248.0,74.0,5.0
Maruti,2013,13.005829561148378,70000,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.0,5.0
Maruti,2017,13.530491602931978,28000,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0
Skoda,2016,13.38472764187182,125000,Diesel,Dealer,Manual,Second Owner,21.14,1498.0,103.52,5.0
Maruti,2013,13.017002861746503,67000,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.0,5.0
Honda,2011,12.765688433465597,93500,Petrol,Dealer,Manual,Third Owner,17.0,1497.0,118.0,5.0
Maruti,2012,13.144124869185841,8500,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,5.0
Maruti,2016,13.458835614025542,80000,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0
Toyota,2016,14.403297222866392,30000,Diesel,Individual,Automatic,First Owner,11.36,2755.0,171.5,7.0
Ford,2018,13.217673557208654,14200,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5.0
Ford,2007,11.863582336583399,97000,Petrol,Individual,Manual,First Owner,16.6,1388.0,68.0,5.0
Tata,2012,13.493926933836812,90000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.0,7.0
Hyundai,2017,13.353475098367715,30000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0
Hyundai,2015,13.081541382884074,50000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0
Maruti,2016,12.706847933442663,30000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0
Maruti,2017,13.122363377404328,20000,Petrol,Individual,Manual,First Owner,11.96,1298.0,80.0,8.0
Volkswagen,2012,12.611537753638338,60300,Diesel,Individual,Manual,First Owner,22.07,1199.0,73.9,5.0
Tata,2015,12.89921982609012,35000,Diesel,Individual,Manual,First Owner,23.0,1248.0,88.7,5.0
Tata,2011,12.676076274775909,80000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.03,7.0
Hyundai,2008,12.100712129872347,44391,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0
Maruti,2016,13.180632285528304,58000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0
Mahindra,2015,13.304684934198283,40000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0
Maruti,2017,13.567049198665774,66000,Diesel,Individual,Manual,Second Owner,24.52,1248.0,88.5,7.0
Honda,2016,13.458835614025542,110000,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.6,5.0
Chevrolet,2013,12.072541252905651,56315,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,5.0
Mahindra,2017,13.507625778194974,70000,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,7.0
